work_name_en,release_or_first_broadcast_date,location_text_from_category,source_category,work_wikidata_id,imdb_id,wikipedia_url,episode_timecode_start,episode_timecode_end,data_source,license,latitude,longitude,coordinate_source,coordinate_precision
A Dry White Season,,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/A_Dry_White_Season,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
A Fair Impostor (film),,Isleworth Studios,Category:Films shot at Isleworth Studios,,,https://en.wikipedia.org/wiki/A_Fair_Impostor_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.4751,-0.3407,Wikidata P625,category place centroid
A Fire Has Been Arranged,,Twickenham Film Studios,Category:Films shot at Twickenham Film Studios,,,https://en.wikipedia.org/wiki/A_Fire_Has_Been_Arranged,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
A Fish Called Wanda,,Oxfordshire,Category:Films shot in Oxfordshire,,,https://en.wikipedia.org/wiki/A_Fish_Called_Wanda,,,English Wikipedia category membership,CC BY-SA 4.0,51.8084711936,-1.28715586244,Wikidata P625,category place centroid
A French Mistress,,Shepperton Studios,Category:Films shot at Shepperton Studios,,,https://en.wikipedia.org/wiki/A_French_Mistress,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
A Gentleman in Moscow (TV series),,Leeds,Category:Television shows shot in Leeds,,,https://en.wikipedia.org/wiki/A_Gentleman_in_Moscow_%28TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,53.7975,-1.5436111111111113,Wikidata P625,category place centroid
A Gentleman in Moscow (TV series),,Liverpool,Category:Television shows shot in Liverpool,,,https://en.wikipedia.org/wiki/A_Gentleman_in_Moscow_%28TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,53.407222222222224,-2.9916666666666667,Wikidata P625,category place centroid
A Gentleman in Moscow (TV series),,Manchester,Category:Television shows shot in Manchester,,,https://en.wikipedia.org/wiki/A_Gentleman_in_Moscow_%28TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,53.466666666667,-2.2333333333333,Wikidata P625,category place centroid
A Gentleman in Moscow (TV series),,Yorkshire,Category:Television shows shot in Yorkshire,,,https://en.wikipedia.org/wiki/A_Gentleman_in_Moscow_%28TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,53.958333333333,-1.0833333333333,Wikidata P625,category place centroid
A Gentleman of Paris (1931 film),1931,Cricklewood Studios,Category:Films shot at Cricklewood Studios,,,https://en.wikipedia.org/wiki/A_Gentleman_of_Paris_%281931_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.559834,-0.221812,Wikidata P625,category place centroid
A Gentleman of Paris (1931 film),1931,Lime Grove Studios,Category:Films shot at Lime Grove Studios,,,https://en.wikipedia.org/wiki/A_Gentleman_of_Paris_%281931_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.503611111111,-0.22722222222222,Wikidata P625,category place centroid
A Ghost in Monte Carlo,,EMI-Elstree Studios,Category:Films shot at EMI-Elstree Studios,,,https://en.wikipedia.org/wiki/A_Ghost_in_Monte_Carlo,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
A Gift from Bob,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/A_Gift_from_Bob,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
A Girl of London,,Cricklewood Studios,Category:Films shot at Cricklewood Studios,,,https://en.wikipedia.org/wiki/A_Girl_of_London,,,English Wikipedia category membership,CC BY-SA 4.0,51.559834,-0.221812,Wikidata P625,category place centroid
A Glimpse of Paradise,,Teddington Studios,Category:Films shot at Teddington Studios,,,https://en.wikipedia.org/wiki/A_Glimpse_of_Paradise,,,English Wikipedia category membership,CC BY-SA 4.0,51.4287,-0.3217,Wikidata P625,category place centroid
A Good Girl's Guide to Murder (TV series),,Bristol,Category:Television shows shot in Bristol,,,https://en.wikipedia.org/wiki/A_Good_Girl%27s_Guide_to_Murder_%28TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.45361111111111,-2.5975,Wikidata P625,category place centroid
A Good Thief,,Yorkshire,Category:Films shot in Yorkshire,,,https://en.wikipedia.org/wiki/A_Good_Thief,,,English Wikipedia category membership,CC BY-SA 4.0,53.958333333333,-1.0833333333333,Wikidata P625,category place centroid
A Good Woman Is Hard to Find,,Northern Ireland,Category:Films shot in Northern Ireland,,,https://en.wikipedia.org/wiki/A_Good_Woman_Is_Hard_to_Find,,,English Wikipedia category membership,CC BY-SA 4.0,54.6075,-6.6925,Wikidata P625,category place centroid
A Good Year,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/A_Good_Year,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
A Gunman Has Escaped,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/A_Gunman_Has_Escaped,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
A Hard Day's Night (film),,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/A_Hard_Day%27s_Night_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
A Haunting in Venice,,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/A_Haunting_in_Venice,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
A Hazard of Hearts,,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/A_Hazard_of_Hearts,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
A High Wind in Jamaica (film),,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/A_High_Wind_in_Jamaica_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
A Hill in Korea,,Shepperton Studios,Category:Films shot at Shepperton Studios,,,https://en.wikipedia.org/wiki/A_Hill_in_Korea,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
A Honeymoon Adventure,,Beaconsfield Studios,Category:Films shot at Beaconsfield Studios,,,https://en.wikipedia.org/wiki/A_Honeymoon_Adventure,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
A Honeymoon Adventure,,Scotland,Category:Films shot in Scotland,,,https://en.wikipedia.org/wiki/A_Honeymoon_Adventure,,,English Wikipedia category membership,CC BY-SA 4.0,57,-5,Wikidata P625,category place centroid
A Is for Acid,,Yorkshire,Category:Films shot in Yorkshire,,,https://en.wikipedia.org/wiki/A_Is_for_Acid,,,English Wikipedia category membership,CC BY-SA 4.0,53.958333333333,-1.0833333333333,Wikidata P625,category place centroid
A Jolly Bad Fellow,,Shepperton Studios,Category:Films shot at Shepperton Studios,,,https://en.wikipedia.org/wiki/A_Jolly_Bad_Fellow,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
A Kind of English,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/A_Kind_of_English,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
A Kind of Loving (film),,Greater Manchester,Category:Films shot in Greater Manchester,,,https://en.wikipedia.org/wiki/A_Kind_of_Loving_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,53.5025,-2.31,Wikidata P625,category place centroid
A Knight in Camelot,,Northumberland,Category:Films shot in Northumberland,,,https://en.wikipedia.org/wiki/A_Knight_in_Camelot,,,English Wikipedia category membership,CC BY-SA 4.0,55.2307695605,-2.05060229526,Wikidata P625,category place centroid
A Knight in London,,British International Pictures Studios,Category:Films shot at British International Pictures Studios,,,https://en.wikipedia.org/wiki/A_Knight_in_London,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
A Knight of the Seven Kingdoms (TV series),,Northern Ireland,Category:Television shows shot in Northern Ireland,,,https://en.wikipedia.org/wiki/A_Knight_of_the_Seven_Kingdoms_%28TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,54.6075,-6.6925,Wikidata P625,category place centroid
A Lady Mislaid,,Associated British Studios,Category:Films shot at Associated British Studios,,,https://en.wikipedia.org/wiki/A_Lady_Mislaid,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
A League of Their Own (British game show),,BBC Elstree Centre,Category:Television shows shot at BBC Elstree Centre,,,https://en.wikipedia.org/wiki/A_League_of_Their_Own_%28British_game_show%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.65972222,-0.27472222,Wikidata P625,category place centroid
A League of Their Own (British game show),,Elstree Film Studios,Category:Television shows shot at Elstree Film Studios,,,https://en.wikipedia.org/wiki/A_League_of_Their_Own_%28British_game_show%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.6587,-0.2758,Wikidata P625,category place centroid
A Letter from Ulster,,Northern Ireland,Category:Films shot in Northern Ireland,,,https://en.wikipedia.org/wiki/A_Letter_from_Ulster,,,English Wikipedia category membership,CC BY-SA 4.0,54.6075,-6.6925,Wikidata P625,category place centroid
A Little Bit of Fluff (1919 film),1919,Kew Bridge Studios,Category:Films shot at Kew Bridge Studios,,,https://en.wikipedia.org/wiki/A_Little_Bit_of_Fluff_%281919_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.489,-0.287,Wikidata P625,category place centroid
A Little Bit of Fluff (1928 film),1928,British International Pictures Studios,Category:Films shot at British International Pictures Studios,,,https://en.wikipedia.org/wiki/A_Little_Bit_of_Fluff_%281928_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
A Little Chaos,,England,Category:Films shot in England,,,https://en.wikipedia.org/wiki/A_Little_Chaos,,,English Wikipedia category membership,CC BY-SA 4.0,53,-1,Wikidata P625,category place centroid
A Little Chaos,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/A_Little_Chaos,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
A Little Chaos,,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/A_Little_Chaos,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
A Lizard in a Woman's Skin,,Bedfordshire,Category:Films shot in Bedfordshire,,,https://en.wikipedia.org/wiki/A_Lizard_in_a_Woman%27s_Skin,,,English Wikipedia category membership,CC BY-SA 4.0,52.0795804699,-0.448204047696,Wikidata P625,category place centroid
A Lizard in a Woman's Skin,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/A_Lizard_in_a_Woman%27s_Skin,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
A Lonely Place to Die,,Scotland,Category:Films shot in Scotland,,,https://en.wikipedia.org/wiki/A_Lonely_Place_to_Die,,,English Wikipedia category membership,CC BY-SA 4.0,57,-5,Wikidata P625,category place centroid
A Long Way to Come Home,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/A_Long_Way_to_Come_Home,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
A Lost Leader (film),,Cricklewood Studios,Category:Films shot at Cricklewood Studios,,,https://en.wikipedia.org/wiki/A_Lost_Leader_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.559834,-0.221812,Wikidata P625,category place centroid
A Lucky Sweep,,Rock Studios,Category:Films shot at Rock Studios,,,https://en.wikipedia.org/wiki/A_Lucky_Sweep,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
A Man About the House,,Shepperton Studios,Category:Films shot at Shepperton Studios,,,https://en.wikipedia.org/wiki/A_Man_About_the_House,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
A Man for All Seasons (1988 film),1988,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/A_Man_for_All_Seasons_%281988_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
A Man of Mayfair,,"Imperial Studios, Elstree","Category:Films shot at Imperial Studios, Elstree",,,https://en.wikipedia.org/wiki/A_Man_of_Mayfair,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
A Matter of Murder,,Kensington Studios,Category:Films shot at Kensington Studios,,,https://en.wikipedia.org/wiki/A_Matter_of_Murder,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
A Matter of Time (upcoming film),,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/A_Matter_of_Time_%28upcoming_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
A Matter of WHO,,MGM-British Studios,Category:Films shot at MGM-British Studios,,,https://en.wikipedia.org/wiki/A_Matter_of_WHO,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
A Monster Calls (film),,Greater Manchester,Category:Films shot in Greater Manchester,,,https://en.wikipedia.org/wiki/A_Monster_Calls_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,53.5025,-2.31,Wikidata P625,category place centroid
A Monster Calls (film),,Lancashire,Category:Films shot in Lancashire,,,https://en.wikipedia.org/wiki/A_Monster_Calls_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,53.7778251344,-2.65990398961,Wikidata P625,category place centroid
A Monster Calls (film),,Yorkshire,Category:Films shot in Yorkshire,,,https://en.wikipedia.org/wiki/A_Monster_Calls_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,53.958333333333,-1.0833333333333,Wikidata P625,category place centroid
A Nice Girl Like Me,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/A_Nice_Girl_Like_Me,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
A Night Like This (1932 film),1932,"Imperial Studios, Elstree","Category:Films shot at Imperial Studios, Elstree",,,https://en.wikipedia.org/wiki/A_Night_Like_This_%281932_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
A Night in Montmartre,,Twickenham Film Studios,Category:Films shot at Twickenham Film Studios,,,https://en.wikipedia.org/wiki/A_Night_in_Montmartre,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
A Night to Remember (1958 film),1958,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/A_Night_to_Remember_%281958_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
A Nightingale Sang in Berkeley Square (film),,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/A_Nightingale_Sang_in_Berkeley_Square_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
A Nightingale Sang in Berkeley Square (film),,Twickenham Film Studios,Category:Films shot at Twickenham Film Studios,,,https://en.wikipedia.org/wiki/A_Nightingale_Sang_in_Berkeley_Square_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
A Pair of Briefs,,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/A_Pair_of_Briefs,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
A Pair of Spectacles,,Isleworth Studios,Category:Films shot at Isleworth Studios,,,https://en.wikipedia.org/wiki/A_Pair_of_Spectacles,,,English Wikipedia category membership,CC BY-SA 4.0,51.4751,-0.3407,Wikidata P625,category place centroid
A Passage to India (film),,Shepperton Studios,Category:Films shot at Shepperton Studios,,,https://en.wikipedia.org/wiki/A_Passage_to_India_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
A Passionate Woman,,Bradford,Category:Television shows shot in Bradford,,,https://en.wikipedia.org/wiki/A_Passionate_Woman,,,English Wikipedia category membership,CC BY-SA 4.0,53.792,-1.754,Wikidata P625,category place centroid
